flight_number,operator_icao,departure_city,departure_iata,departure_icao,arrival_city,arrival_iata,arrival_icao,aircraft_type,aircraft_icao,dep_local,arr_local,dep_utc,arr_utc,duration_minutes,distance_nm,days_operated,time_variants,updated
U27818,EJU,Sardinia Olbia,OLB,LIEO,Amsterdam,AMS,EHAM,,,19:35,22:10,17:35,20:10,155,712,124567,6,2026-09-24T08:57:49.000Z
U23594,EJU,Sardinia Olbia,OLB,LIEO,Milan Malpensa,MXP,LIMC,,,19:35,20:45,17:35,18:45,70,286,1236,4,2026-08-29T20:59:31.000Z
U23596,EJU,Sardinia Olbia,OLB,LIEO,Milan Malpensa,MXP,LIMC,,,19:55,21:05,17:55,19:05,70,286,27,2,2026-09-20T20:58:39.000Z
U24748,EJU,Sardinia Olbia,OLB,LIEO,Nantes,NTE,LFRS,,,20:35,22:45,18:35,20:45,130,609,47,2,2026-09-20T22:00:44.000Z
U28348,EZY,Sardinia Olbia,OLB,LIEO,London Gatwick,LGW,EGKK,,,21:05,22:30,19:05,21:30,145,735,12345,4,2026-09-23T23:59:05.000Z
U24118,EJU,Sardinia Olbia,OLB,LIEO,Naples,NAP,LIRN,,,21:25,22:30,19:25,20:30,65,217,124567,3,2026-09-20T14:58:42.000Z
U21420,EZS,Sardinia Olbia,OLB,LIEO,Geneva,GVA,LSGG,,,21:25,22:45,19:25,20:45,80,353,1234567,5,2026-09-22T16:59:22.000Z
U23592,EJU,Sardinia Olbia,OLB,LIEO,Milan Malpensa,MXP,LIMC,,,22:00,23:10,20:00,21:10,70,286,3467,4,2026-09-23T22:59:16.000Z
U26831,EJU,Porto,OPO,LPPR,Madeira Funchal,FNC,LPMA,,,06:00,08:05,05:00,07:05,125,643,13457,4,2026-09-24T08:57:48.000Z
U26813,EJU,Porto,OPO,LPPR,Lyon,LYS,LFLL,,,06:00,09:05,05:00,07:05,125,656,246,2,2026-09-24T08:57:46.000Z
U26815,EJU,Porto,OPO,LPPR,Basel,BSL,LFSB,,,06:05,09:35,05:05,07:35,150,790,1234567,6,2026-09-24T07:01:47.000Z
U26825,EJU,Porto,OPO,LPPR,Zurich,ZRH,LSZH,,,06:05,09:40,05:05,07:40,155,826,47,2,2026-09-24T08:57:50.000Z
U26809,EJU,Porto,OPO,LPPR,Nantes,NTE,LFRS,,,06:05,08:40,05:05,06:40,95,467,1356,4,2026-09-21T08:01:01.000Z
U26871,EJU,Porto,OPO,LPPR,Boa Vista,BVC,GVBA,,,06:10,08:40,05:10,09:40,270,1678,246,3,2026-09-24T08:57:41.000Z
U26819,EJU,Porto,OPO,LPPR,Geneva,GVA,LSGG,,,06:15,09:30,05:15,07:30,135,707,1234567,6,2026-09-24T08:57:41.000Z
U26855,EJU,Porto,OPO,LPPR,Split,SPU,LDSP,,,06:15,10:20,05:15,08:20,185,1112,14,2,2026-08-27T09:58:56.000Z
U26863,EJU,Porto,OPO,LPPR,Madeira Funchal,FNC,LPMA,,,06:25,08:30,05:25,07:30,125,643,6,1,2026-09-19T08:59:12.000Z
U24428,EJU,Porto,OPO,LPPR,Lyon,LYS,LFLL,,,06:30,09:35,05:30,07:35,125,656,157,3,2026-09-20T08:59:53.000Z
U28526,EJU,Porto,OPO,LPPR,London Gatwick,LGW,EGKK,,,06:35,09:00,05:35,08:00,145,690,1234567,6,2026-09-24T08:57:48.000Z
U26805,EJU,Porto,OPO,LPPR,Nice,NCE,LFMN,,,06:45,09:55,05:45,07:55,130,718,2,1,2026-09-22T10:01:21.000Z
U26839,EJU,Porto,OPO,LPPR,Madeira Funchal,FNC,LPMA,,,06:50,08:50,05:50,07:50,120,643,25,2,2026-09-22T09:01:05.000Z
U26875,EJU,Porto,OPO,LPPR,Sao Vicente,VXE,GVSV,,,07:00,09:35,06:00,10:35,275,1693,15,1,2026-09-21T12:00:45.000Z
U26857,EJU,Porto,OPO,LPPR,Prague,PRG,LKPR,,,07:10,11:25,06:10,09:25,195,1093,36,2,2026-09-23T10:58:56.000Z
U21452,EZS,Porto,OPO,LPPR,Geneva,GVA,LSGG,,,08:00,11:15,07:00,09:15,135,707,123457,5,2026-09-24T08:57:41.000Z
U24886,EJU,Porto,OPO,LPPR,Paris Orly,ORY,LFPO,,,08:25,11:35,07:25,09:35,130,648,124,3,2026-09-24T08:57:46.000Z
U24270,EJU,Porto,OPO,LPPR,Naples,NAP,LIRN,,,09:05,13:00,08:05,11:00,175,1037,347,3,2026-09-24T08:57:46.000Z
U22458,EZY,Porto,OPO,LPPR,London Luton,LTN,EGGW,,,09:20,11:45,08:20,10:45,145,723,13567,4,2026-09-23T12:01:50.000Z
U21286,EZS,Porto,OPO,LPPR,Basel,BSL,LFSB,,,09:25,12:55,08:25,10:55,150,790,4,1,2026-08-27T12:00:58.000Z
U22212,EZY,Porto,OPO,LPPR,Manchester,MAN,EGCC,,,09:55,12:20,08:55,11:20,145,771,2457,4,2026-09-24T08:57:46.000Z
U23176,EZY,Porto,OPO,LPPR,Glasgow,GLA,EGPF,,,10:10,12:50,09:10,11:50,160,894,15,2,2026-09-21T15:00:20.000Z
U26885,EJU,Porto,OPO,LPPR,Milan Malpensa,MXP,LIMC,,,10:55,14:20,09:55,12:20,145,801,15,2,2026-09-21T13:59:30.000Z
U26827,EJU,Porto,OPO,LPPR,Zurich,ZRH,LSZH,,,11:30,15:05,10:30,13:05,155,826,123456,6,2026-09-23T14:59:37.000Z
U24760,EJU,Porto,OPO,LPPR,Nantes,NTE,LFRS,,,11:45,14:30,10:45,12:30,105,467,125,3,2026-09-22T13:58:28.000Z
U26833,EJU,Porto,OPO,LPPR,Madeira Funchal,FNC,LPMA,,,12:10,14:15,11:10,13:15,125,643,1234567,3,2026-09-24T08:57:46.000Z
U26869,EJU,Porto,OPO,LPPR,Praia,RAI,GVNP,,,12:10,14:55,11:10,15:55,285,1757,37,2,2026-09-23T17:59:05.000Z
U26877,EJU,Porto,OPO,LPPR,Basel,BSL,LFSB,,,12:20,15:45,11:20,13:45,145,790,267,3,2026-09-22T12:58:51.000Z
U26883,EJU,Porto,OPO,LPPR,Manchester,MAN,EGCC,,,12:20,14:45,11:20,13:45,145,771,1,1,2026-09-21T15:58:59.000Z
U26821,EJU,Porto,OPO,LPPR,Geneva,GVA,LSGG,,,12:25,15:40,11:25,13:40,135,707,24567,5,2026-09-24T08:57:41.000Z
U26843,EJU,Porto,OPO,LPPR,Ibiza,IBZ,LEIB,,,12:25,15:10,11:25,13:10,105,483,123456,6,2026-09-23T14:59:33.000Z
U26837,EJU,Porto,OPO,LPPR,Porto Santo,PXO,LPPS,,,12:30,14:30,11:30,13:30,120,612,2347,4,2026-09-24T08:57:46.000Z
U26811,EJU,Porto,OPO,LPPR,Nantes,NTE,LFRS,,,12:55,15:30,11:55,13:30,95,467,3457,4,2026-09-24T08:57:46.000Z
U26829,EJU,Porto,OPO,LPPR,Geneva,GVA,LSGG,,,13:00,16:15,12:00,14:15,135,707,156,3,2026-09-19T16:01:38.000Z
U26866,EJU,Porto,OPO,LPPR,Bristol,BRS,EGGD,,,13:05,15:15,12:05,14:15,130,656,3,1,2026-09-23T16:00:44.000Z
U21874,EJU,Porto,OPO,LPPR,Bordeaux,BOD,LFBD,,,13:15,15:45,12:15,13:45,90,410,57,2,2026-09-20T15:01:08.000Z
U26859,EJU,Porto,OPO,LPPR,Sal - Cape Verde,SID,GVAC,,,13:20,15:50,12:20,16:50,270,1646,123467,5,2026-09-24T08:57:41.000Z
U26881,EJU,Porto,OPO,LPPR,Bordeaux,BOD,LFBD,,,13:25,16:00,12:25,14:00,95,410,2,1,2026-08-25T15:59:20.000Z
U25454,EJU,Porto,OPO,LPPR,Milan Linate,LIN,LIML,,,13:45,17:20,12:45,15:20,155,822,123457,4,2026-09-24T08:57:46.000Z
U27384,EJU,Porto,OPO,LPPR,Majorca Palma,PMI,LEPA,,,14:05,16:55,13:05,14:55,110,532,145,3,2026-09-21T15:58:59.000Z
U24430,EJU,Porto,OPO,LPPR,Lyon,LYS,LFLL,,,14:25,17:25,13:25,15:25,120,656,123457,5,2026-09-23T17:00:57.000Z
U21456,EZS,Porto,OPO,LPPR,Geneva,GVA,LSGG,,,14:35,17:50,13:35,15:50,135,707,234,3,2026-09-24T08:57:41.000Z
U21454,EZS,Porto,OPO,LPPR,Geneva,GVA,LSGG,,,14:55,18:10,13:55,16:10,135,707,134567,6,2026-09-21T19:00:05.000Z
U26847,EJU,Porto,OPO,LPPR,Luxembourg,LUX,ELLX,,,16:15,19:40,15:15,17:40,145,802,35,2,2026-09-23T19:00:10.000Z
U26861,EJU,Porto,OPO,LPPR,Sicily Palermo,PMO,LICJ,,,16:35,20:25,15:35,18:25,170,1020,3467,4,2026-09-24T08:57:46.000Z
U21876,EJU,Porto,OPO,LPPR,Bordeaux,BOD,LFBD,,,17:00,19:35,16:00,17:35,95,410,123457,6,2026-09-23T19:00:06.000Z
U26801,EJU,Porto,OPO,LPPR,Bordeaux,BOD,LFBD,,,17:00,19:35,16:00,17:35,95,410,456,3,2026-09-24T08:57:44.000Z
U26823,EJU,Porto,OPO,LPPR,Geneva,GVA,LSGG,,,17:05,20:15,16:05,18:15,130,707,23567,4,2026-09-23T20:01:48.000Z
U28578,EJU,Porto,OPO,LPPR,London Gatwick,LGW,EGKK,,,17:15,19:30,16:15,18:30,135,690,37,2,2026-09-23T19:59:18.000Z
U26817,EJU,Porto,OPO,LPPR,Basel,BSL,LFSB,,,17:20,20:45,16:20,18:45,145,790,1234567,7,2026-09-24T08:57:46.000Z
U26879,EJU,Porto,OPO,LPPR,Geneva,GVA,LSGG,,,17:20,20:30,16:20,18:30,130,707,1,1,2026-09-21T21:00:58.000Z
U26849,EJU,Porto,OPO,LPPR,Luxembourg,LUX,ELLX,,,17:40,21:05,16:40,19:05,145,802,124567,4,2026-09-24T08:57:46.000Z
U28524,EJU,Porto,OPO,LPPR,London Gatwick,LGW,EGKK,,,18:00,20:15,17:00,19:15,135,690,124567,5,2026-09-24T08:57:46.000Z
U26807,EJU,Porto,OPO,LPPR,Paris Orly,ORY,LFPO,,,18:00,21:10,17:00,19:10,130,648,567,2,2026-09-20T20:58:40.000Z
U26851,EJU,Porto,OPO,LPPR,Paris Orly,ORY,LFPO,,,18:00,21:10,17:00,19:10,130,648,123457,3,2026-09-24T08:57:46.000Z
U26803,EJU,Porto,OPO,LPPR,Lyon,LYS,LFLL,,,18:05,21:10,17:05,19:10,125,656,136,3,2026-09-23T20:59:00.000Z
U25332,EJU,Porto,OPO,LPPR,Berlin Brandenburg,BER,EDDB,,,18:25,22:30,17:25,20:30,185,1122,15,2,2026-09-21T22:01:17.000Z
U26835,EJU,Porto,OPO,LPPR,Madeira Funchal,FNC,LPMA,,,18:35,20:40,17:35,19:40,125,643,1234567,5,2026-09-23T21:59:43.000Z
U26841,EJU,Porto,OPO,LPPR,Majorca Palma,PMI,LEPA,,,18:35,21:25,17:35,19:25,110,532,237,3,2026-09-22T20:59:12.000Z
U26845,EJU,Porto,OPO,LPPR,Menorca Mahon,MAH,LEMH,,,18:50,21:45,17:50,19:45,115,594,123456,6,2026-09-24T08:57:46.000Z
U26853,EJU,Porto,OPO,LPPR,Nantes,NTE,LFRS,,,18:55,21:30,17:55,19:30,95,467,5,1,2026-09-18T20:59:34.000Z
U21458,EZS,Porto,OPO,LPPR,Geneva,GVA,LSGG,,,19:25,22:35,18:25,20:35,130,707,12346,4,2026-09-24T08:57:46.000Z
U21744,EJU,Porto,OPO,LPPR,Nice,NCE,LFMN,,,19:35,22:40,18:35,20:40,125,718,13467,4,2026-09-24T08:57:46.000Z
U21276,EZS,Porto,OPO,LPPR,Basel,BSL,LFSB,,,19:45,23:10,18:45,21:10,145,790,3,1,2026-09-23T21:02:42.000Z
U24432,EJU,Porto,OPO,LPPR,Lyon,LYS,LFLL,,,20:30,23:35,19:30,21:35,125,656,345,2,2026-09-17T23:00:17.000Z
U22876,EZY,Porto,OPO,LPPR,Bristol,BRS,EGGD,,,21:25,23:30,20:25,22:30,125,656,12467,4,2026-09-23T00:00:07.000Z
U22218,EZY,Porto,OPO,LPPR,Manchester,MAN,EGCC,,,21:50,00:15,20:50,23:15,145,771,3,1,2026-09-24T00:59:24.000Z
U24883,EJU,Paris Orly,ORY,LFPO,Faro,FAO,LPFR,,,06:00,07:35,04:00,06:35,155,836,123567,4,2026-09-22T18:02:39.000Z
U24841,EJU,Paris Orly,ORY,LFPO,Toulouse,TLS,LFBO,,,06:00,07:15,04:00,05:15,75,309,12357,3,2026-09-23T07:00:18.000Z
U24849,EJU,Paris Orly,ORY,LFPO,Toulouse,TLS,LFBO,,,06:00,07:15,04:00,05:15,75,309,12345,5,2026-09-24T06:58:50.000Z
U24909,EJU,Paris Orly,ORY,LFPO,Skopje,SKP,LWSK,,,06:15,08:55,04:15,06:55,160,905,6,1,2026-09-19T07:59:17.000Z
U24891,EJU,Paris Orly,ORY,LFPO,Dubrovnik,DBV,LDDU,,,06:25,08:35,04:25,06:35,130,761,1467,4,2026-08-30T07:59:37.000Z
U24889,EJU,Paris Orly,ORY,LFPO,Milan Linate,LIN,LIML,,,06:30,07:55,04:30,05:55,85,345,123456,4,2026-09-19T18:59:46.000Z
U24933,EJU,Paris Orly,ORY,LFPO,Rome Fiumicino,FCO,LIRF,,,06:55,08:55,04:55,06:55,120,589,234567,3,2026-09-24T07:59:39.000Z
U24859,EJU,Paris Orly,ORY,LFPO,Nice,NCE,LFMN,,,07:00,08:30,05:00,06:30,90,365,1234567,1,2026-09-23T08:01:07.000Z
U24921,EJU,Paris Orly,ORY,LFPO,Sicily Palermo,PMO,LICJ,,,07:00,09:20,05:00,07:20,140,786,1234567,5,2026-09-19T07:59:13.000Z
U24871,EJU,Paris Orly,ORY,LFPO,Venice Marco Polo,VCE,LIPZ,,,07:00,08:40,05:00,06:40,100,451,1245,4,2026-09-24T07:59:42.000Z
U24907,EJU,Paris Orly,ORY,LFPO,Naples,NAP,LIRN,,,07:10,09:25,05:10,07:25,135,691,67,2,2026-09-20T08:59:54.000Z
U24885,EJU,Paris Orly,ORY,LFPO,Porto,OPO,LPPR,,,07:20,08:30,05:20,07:30,130,648,124,2,2026-09-24T07:59:37.000Z
U24929,EJU,Paris Orly,ORY,LFPO,Sardinia Olbia,OLB,LIEO,,,07:25,09:20,05:25,07:20,115,560,24567,5,2026-09-19T08:59:13.000Z
U24875,EJU,Paris Orly,ORY,LFPO,Lamezia,SUF,LICA,,,07:50,10:20,05:50,08:20,150,840,36,2,2026-09-23T09:59:04.000Z
U21632,EJU,Paris Orly,ORY,LFPO,Nice,NCE,LFMN,,,08:00,09:30,06:00,07:30,90,365,1234567,2,2026-09-24T08:57:49.000Z
U24899,EJU,Paris Orly,ORY,LFPO,Sicily Catania,CTA,LICC,,,08:40,11:15,06:40,09:15,155,874,134567,6,2026-09-24T08:57:44.000Z
U24184,EJU,Paris Orly,ORY,LFPO,Naples,NAP,LIRN,,,09:35,11:50,07:35,09:50,135,691,125,3,2026-09-22T11:59:56.000Z
U24951,EJU,Paris Orly,ORY,LFPO,Naples,NAP,LIRN,,,10:00,12:15,08:00,10:15,135,691,1234567,6,2026-09-24T08:57:49.000Z
U23822,EJU,Paris Orly,ORY,LFPO,Milan Malpensa,MXP,LIMC,,,10:05,11:30,08:05,09:30,85,319,1234,4,2026-09-24T08:57:49.000Z
U24873,EJU,Paris Orly,ORY,LFPO,Venice Marco Polo,VCE,LIPZ,,,10:10,11:50,08:10,09:50,100,451,14567,5,2026-09-24T08:57:49.000Z
U24843,EJU,Paris Orly,ORY,LFPO,Toulouse,TLS,LFBO,,,10:15,11:30,08:15,09:30,75,309,1234567,5,2026-09-24T08:57:49.000Z
U27546,EJU,Paris Orly,ORY,LFPO,Faro,FAO,LPFR,,,10:20,11:55,08:20,10:55,155,836,26,2,2026-08-29T12:00:51.000Z
U24855,EJU,Paris Orly,ORY,LFPO,Nice,NCE,LFMN,,,10:20,11:50,08:20,09:50,90,365,123457,5,2026-09-24T08:57:49.000Z
U24939,EJU,Paris Orly,ORY,LFPO,Milan Linate,LIN,LIML,,,11:10,12:35,09:10,10:35,85,345,1234567,3,2026-09-24T08:57:49.000Z
U24867,EJU,Paris Orly,ORY,LFPO,Toulouse,TLS,LFBO,,,11:40,12:55,09:40,10:55,75,309,15,2,2026-09-21T13:59:32.000Z
U21634,EJU,Paris Orly,ORY,LFPO,Nice,NCE,LFMN,,,12:10,13:40,10:10,11:40,90,365,1346,3,2026-09-24T08:57:49.000Z
U24953,EJU,Paris Orly,ORY,LFPO,Naples,NAP,LIRN,,,12:35,14:50,10:35,12:50,135,691,134567,4,2026-09-24T08:57:49.000Z
U24931,EJU,Paris Orly,ORY,LFPO,Sardinia Olbia,OLB,LIEO,,,12:35,14:30,10:35,12:30,115,560,13567,3,2026-08-30T13:59:49.000Z
U24935,EJU,Paris Orly,ORY,LFPO,Rome Fiumicino,FCO,LIRF,,,12:45,14:50,10:45,12:50,125,589,1234567,4,2026-09-24T08:57:48.000Z
U24857,EJU,Paris Orly,ORY,LFPO,Nice,NCE,LFMN,,,12:45,14:15,10:45,12:15,90,365,24,2,2026-08-27T15:00:53.000Z
U24941,EJU,Paris Orly,ORY,LFPO,Venice Marco Polo,VCE,LIPZ,,,12:45,14:25,10:45,12:25,100,451,4,1,2026-09-24T08:57:49.000Z
U24945,EJU,Paris Orly,ORY,LFPO,Sardinia Cagliari,CAG,LIEE,,,13:05,15:10,11:05,13:10,125,638,2467,4,2026-09-19T14:59:35.000Z
U24893,EJU,Paris Orly,ORY,LFPO,Split,SPU,LDSP,,,13:20,15:20,11:20,13:20,120,657,123457,5,2026-08-30T15:02:01.000Z
U24877,EJU,Paris Orly,ORY,LFPO,Rhodes,RHO,LGRP,,,13:40,18:20,11:40,15:20,220,1347,26,2,2026-09-22T16:59:27.000Z
U24863,EJU,Paris Orly,ORY,LFPO,Nice,NCE,LFMN,,,13:45,15:15,11:45,13:15,90,365,1235,4,2026-09-22T15:02:26.000Z
U24937,EJU,Paris Orly,ORY,LFPO,Venice Marco Polo,VCE,LIPZ,,,13:45,15:25,11:45,13:25,100,451,1237,4,2026-09-23T14:59:37.000Z
U21650,EJU,Paris Orly,ORY,LFPO,Nice,NCE,LFMN,,,13:50,15:20,11:50,13:20,90,365,24,2,2026-09-24T08:57:49.000Z
U24845,EJU,Paris Orly,ORY,LFPO,Toulouse,TLS,LFBO,,,14:00,15:20,12:00,13:20,80,309,357,3,2026-09-23T14:59:37.000Z
U24853,EJU,Paris Orly,ORY,LFPO,Nice,NCE,LFMN,,,14:30,16:00,12:30,14:00,90,365,1,1,2026-08-24T16:00:19.000Z
U24861,EJU,Paris Orly,ORY,LFPO,Nice,NCE,LFMN,,,14:30,16:00,12:30,14:00,90,365,135,3,2026-09-23T16:00:49.000Z
U24847,EJU,Paris Orly,ORY,LFPO,Toulouse,TLS,LFBO,,,14:45,16:05,12:45,14:05,80,309,123467,6,2026-09-24T08:57:49.000Z
U24961,EJU,Paris Orly,ORY,LFPO,Rome Fiumicino,FCO,LIRF,,,14:50,16:55,12:50,14:55,125,589,1,1,2026-09-21T19:00:10.000Z
U24915,EJU,Paris Orly,ORY,LFPO,Southampton,SOU,EGHI,,,14:55,15:00,12:55,14:00,65,196,36,2,2026-09-23T16:00:51.000Z
U24879,EJU,Paris Orly,ORY,LFPO,Athens,ATH,LGAV,,,15:10,19:20,13:10,16:20,190,1138,1234567,4,2026-09-24T08:57:42.000Z
U24895,EJU,Paris Orly,ORY,LFPO,Geneva,GVA,LSGG,,,15:20,16:20,13:20,14:20,60,213,135,3,2026-09-21T16:01:52.000Z
U24911,EJU,Paris Orly,ORY,LFPO,Sofia,SOF,LBSF,,,15:35,19:20,13:35,16:20,165,950,347,3,2026-09-24T08:57:49.000Z
U24901,EJU,Paris Orly,ORY,LFPO,Bari,BRI,LIBD,,,16:10,18:25,14:10,16:25,135,761,2467,4,2026-09-24T08:57:42.000Z
U24919,EJU,Paris Orly,ORY,LFPO,Sicily Palermo,PMO,LICJ,,,16:35,18:55,14:35,16:55,140,786,6,1,2026-08-29T19:59:53.000Z
U24949,EJU,Paris Orly,ORY,LFPO,Naples,NAP,LIRN,,,17:10,19:20,15:10,17:20,130,691,23457,4,2026-09-20T20:00:41.000Z
U24957,EJU,Paris Orly,ORY,LFPO,Rome Fiumicino,FCO,LIRF,,,17:35,19:40,15:35,17:40,125,589,1234567,5,2026-09-24T08:57:48.000Z
U24903,EJU,Paris Orly,ORY,LFPO,Milan Malpensa,MXP,LIMC,,,17:40,19:05,15:40,17:05,85,319,1345,3,2026-09-23T19:00:11.000Z
U21636,EJU,Paris Orly,ORY,LFPO,Nice,NCE,LFMN,,,17:55,19:20,15:55,17:20,85,365,3467,4,2026-09-24T08:57:49.000Z
U24923,EJU,Paris Orly,ORY,LFPO,Pisa (Tuscany),PSA,LIRP,,,18:20,20:00,16:20,18:00,100,450,1234567,6,2026-09-24T08:57:49.000Z
U23824,EJU,Paris Orly,ORY,LFPO,Milan Malpensa,MXP,LIMC,,,18:20,19:45,16:20,17:45,85,319,123457,6,2026-09-23T19:00:11.000Z
U24887,EJU,Paris Orly,ORY,LFPO,Venice Marco Polo,VCE,LIPZ,,,18:25,20:00,16:25,18:00,95,451,123567,5,2026-09-23T19:59:21.000Z
U24943,EJU,Paris Orly,ORY,LFPO,Milan Linate,LIN,LIML,,,18:50,20:15,16:50,18:15,85,345,1234567,4,2026-09-24T08:57:49.000Z
U24865,EJU,Paris Orly,ORY,LFPO,Nice,NCE,LFMN,,,19:00,20:25,17:00,18:25,85,365,1234567,7,2026-09-24T08:57:49.000Z
U24851,EJU,Paris Orly,ORY,LFPO,Toulouse,TLS,LFBO,,,19:15,20:30,17:15,18:30,75,309,123457,3,2026-09-24T08:57:49.000Z
U24186,EJU,Paris Orly,ORY,LFPO,Naples,NAP,LIRN,,,19:55,22:05,17:55,20:05,130,691,1234567,1,2026-09-24T08:57:49.000Z
U21342,EZS,Paris Orly,ORY,LFPO,Geneva,GVA,LSGG,,,21:15,22:20,19:15,20:20,65,213,237,2,2026-09-23T21:59:38.000Z
U21348,EZS,Paris Orly,ORY,LFPO,Geneva,GVA,LSGG,,,21:15,22:20,19:15,20:20,65,213,4,1,2026-09-17T22:00:20.000Z
U21638,EJU,Paris Orly,ORY,LFPO,Nice,NCE,LFMN,,,21:30,22:55,19:30,20:55,85,365,123457,1,2026-09-23T21:59:43.000Z
U21601,EJU,Paris Orly,ORY,LFPO,Nice,NCE,LFMN,,,21:35,23:00,19:35,21:00,85,365,7,1,2026-08-30T23:01:11.000Z
U26808,EJU,Paris Orly,ORY,LFPO,Porto,OPO,LPPR,,,21:40,22:55,19:40,21:55,135,648,567,2,2026-09-20T23:59:22.000Z
U26852,EJU,Paris Orly,ORY,LFPO,Porto,OPO,LPPR,,,21:40,23:05,19:40,22:05,145,648,123457,4,2026-09-23T17:00:55.000Z
U22298,EZY,Oslo,OSL,ENGM,Manchester,MAN,EGCC,,,11:15,12:15,09:15,11:15,120,600,15,2,2026-09-21T13:59:30.000Z
U22592,EZY,Cyprus Paphos,PFO,LCPH,London Luton,LTN,EGGW,,,14:25,17:25,11:25,16:25,300,1743,1346,3,2026-09-24T08:57:48.000Z
U28652,EZY,Cyprus Paphos,PFO,LCPH,London Gatwick,LGW,EGKK,,,14:55,18:00,11:55,17:00,305,1720,124567,3,2026-09-24T08:57:48.000Z
U28654,EZY,Cyprus Paphos,PFO,LCPH,London Gatwick,LGW,EGKK,,,19:30,22:25,16:30,21:25,295,1720,1367,3,2026-09-23T22:59:15.000Z
U23318,EZY,Cyprus Paphos,PFO,LCPH,Edinburgh,EDI,EGPH,,,19:45,23:05,16:45,22:05,320,1942,36,2,2026-09-24T00:59:23.000Z
U28662,EZY,Cyprus Paphos,PFO,LCPH,London Gatwick,LGW,EGKK,,,20:55,23:55,17:55,22:55,300,1720,2,1,2026-09-23T19:59:18.000Z
U22902,EZY,Cyprus Paphos,PFO,LCPH,Bristol,BRS,EGGD,,,21:10,00:10,18:10,23:10,300,1814,136,3,2026-09-24T00:59:21.000Z
U22590,EZY,Cyprus Paphos,PFO,LCPH,London Luton,LTN,EGGW,,,21:20,00:15,18:20,23:15,295,1743,2,1,2026-09-23T02:00:47.000Z
U22280,EZY,Cyprus Paphos,PFO,LCPH,Manchester,MAN,EGCC,,,21:20,00:25,18:20,23:25,305,1842,6,1,2026-09-20T01:58:57.000Z
U22270,EZY,Cyprus Paphos,PFO,LCPH,Manchester,MAN,EGCC,,,22:00,01:05,19:00,00:05,305,1842,135,3,2026-09-24T02:59:02.000Z
U28656,EZY,Cyprus Paphos,PFO,LCPH,London Gatwick,LGW,EGKK,,,22:40,01:35,19:40,00:35,295,1720,134567,5,2026-09-24T01:59:59.000Z
U27379,EJU,Majorca Palma,PMI,LEPA,Athens,ATH,LGAV,,,06:05,10:00,04:05,07:00,175,995,247,3,2026-08-30T09:00:32.000Z
U27281,EJU,Majorca Palma,PMI,LEPA,Geneva,GVA,LSGG,,,06:10,07:50,04:10,05:50,100,428,1234567,3,2026-09-24T07:01:44.000Z
U27367,EJU,Majorca Palma,PMI,LEPA,Bristol,BRS,EGGD,,,06:40,08:15,04:40,07:15,155,746,26,2,2026-09-22T09:01:00.000Z
U27363,EJU,Majorca Palma,PMI,LEPA,Belfast City (George Best),BHD,EGAC,,,06:55,08:55,04:55,07:55,180,969,14,1,2026-09-24T08:57:46.000Z
U27271,EJU,Majorca Palma,PMI,LEPA,Basel,BSL,LFSB,,,07:00,08:55,05:00,06:55,115,526,1234567,6,2026-09-24T05:58:56.000Z
U28022,EJU,Majorca Palma,PMI,LEPA,London Gatwick,LGW,EGKK,,,07:00,08:35,05:00,07:35,155,707,5,1,2026-09-18T09:59:22.000Z
U28094,EJU,Majorca Palma,PMI,LEPA,London Gatwick,LGW,EGKK,,,07:00,08:30,05:00,07:30,150,707,123467,3,2026-09-24T08:57:48.000Z
U27289,EJU,Majorca Palma,PMI,LEPA,Zurich,ZRH,LSZH,,,07:00,08:55,05:00,06:55,115,538,1234567,5,2026-09-21T08:59:51.000Z
U27333,EJU,Majorca Palma,PMI,LEPA,Berlin Brandenburg,BER,EDDB,,,07:10,09:50,05:10,07:50,160,889,13467,3,2026-09-24T08:57:44.000Z
U27369,EJU,Majorca Palma,PMI,LEPA,Southampton,SOU,EGHI,,,07:10,08:35,05:10,07:35,145,706,14,2,2026-09-24T08:57:49.000Z
U27251,EJU,Majorca Palma,PMI,LEPA,London Luton,LTN,EGGW,,,07:10,08:45,05:10,07:45,155,751,1234567,4,2026-09-23T09:00:42.000Z
U27295,EJU,Majorca Palma,PMI,LEPA,Strasbourg,SXB,LFST,,,07:15,09:15,05:15,07:15,120,579,36,2,2026-09-23T09:00:43.000Z
U27307,EJU,Majorca Palma,PMI,LEPA,Milan Malpensa,MXP,LIMC,,,07:15,09:00,05:15,07:00,105,451,3,1,2026-09-16T08:58:56.000Z
U27293,EJU,Majorca Palma,PMI,LEPA,Nice,NCE,LFMN,,,07:30,09:00,05:30,07:00,90,318,1234567,5,2026-09-24T08:57:49.000Z
U23748,EJU,Majorca Palma,PMI,LEPA,Milan Malpensa,MXP,LIMC,,,09:25,11:10,07:25,09:10,105,451,27,2,2026-08-30T10:59:12.000Z
U25120,EJU,Majorca Palma,PMI,LEPA,Berlin Brandenburg,BER,EDDB,,,09:40,12:20,07:40,10:20,160,889,124567,5,2026-09-24T08:57:44.000Z
U24774,EJU,Majorca Palma,PMI,LEPA,Nantes,NTE,LFRS,,,09:50,11:40,07:50,09:40,110,494,1,1,2026-09-21T11:01:10.000Z
